tfpaiva escreveu uma avaliação a jan de 2013;Uma excelente vista da planície alentejana;Monumento gratuito. A vista do topo do castelo é fantástica. Dentro das muralhas existe ainda o Posto de Turismo onde pode obter um mapa de Beja com os principais pontos de interesse, assim como merchandising de Beja. A visitar.;1
Carla-S0usa escreveu uma avaliação a jan de 2013;Castelo de Beja;As visitas ainda são de entrada grátis! Para visitar será melhor deixar o carro num estacionamento e visitar a pé a parte histórica da cidade.;1
RogerioF1 escreveu uma avaliação a nov de 2012;Simples porém charmoso;Poderia ser melhor aproveitado. Não é explorado e não há muitas explicações sobre o local, porém vale uma visita;1
silvie28 escreveu uma avaliação a ago de 2012;Um monumento a visitar;Visitámos Beja em Maio e estava muito calor (tipicamente alentejano). Como estava perto do almoço, fomos ao posto de turismo, que se localiza dentro das muralhas do castelo para saber onde melhor se comia e o que poderíamos visitar durante a tarde. Fomos muito bem recebidos e…;1
Rui Jorge S escreveu uma avaliação a jul de 2012;monumento bem organizado;tudo muito limpo e preparados para os visitantes com estacionamento publico mesmo ao lado;1
CarolinaSilva escreveu uma avaliação a jul de 2012;Encantador e muito bem conservado;Muito bem conservado, e facilmente acessível... vale a pena percorrer todas as muralhas e subir a torre de menagem, gótica, lindíssima, a maior torre de menagem de Portugal....;1
lcorre escreveu uma avaliação a mai de 2012;Interessante, mas sub-aproveitado;Como muitos monumentos em Portugal, este é muito giro, mas não conseguimos saber nada sobre o mesmo durante a visita. Falta indicações, Marketing, uma esplanada, etc ... Visita ao gosto do próprio. Pelo menos é grátis.;1
eperhat escreveu uma avaliação a mai de 2012;Vale pela vista;O castelo é simples e pequeno, sem nada de especial dentro das muralhas, mas vale bem a pena chegar ao cimo da torre de menagem e contemplar a vista....fui em pelno verão e os campos pareciam ouro...adorei!!!;1
viajar4ever escreveu uma avaliação a nov de 2011;Vale a pena visitar;Fiquei surpreendida pela positiva. Vale a pena visitar. Dá para dar a volta pelas muralhas e apreciar a bela vista da planicie alentejana e ainda visitar uma das torres do castelo.;1
5ami_m escreveu uma avaliação a jul de 2014;Calstle velha Nice;Este é um castelo antigo, bom, definitivamente vale a pena visitar se você acabar de Beja. As paredes tem bela vista do bairro. Torre está aberta apenas durante o horário de funcionamento - estávamos no lugar apenas quando foi fechado - por isso não subir, mas as paredes eram…;1
Pedrosimp escreveu uma avaliação a jun de 2014;Histórico ground;Gostei da vista. O café-bar no interior foi abandonado na hora do almoço e parecia na necessidade de maior animação. Há uma pequena área de exposições no interior também, mas foi fecha para almoço.;1
cruff7117 escreveu uma avaliação a jun de 2014;Apenas um grande espaço aberto;Um pequeno castelo que nada tem a ver outras de suas paredes. O gabinete de informação não tem alguém que fala inglês e as escadas estão fechadas. Não vale a pena uma visita.;1
Coutito escreveu uma avaliação a mai de 2014;Vistas Magníficas;Castelo de Beja vale uma visita para seu bem área de preservação, a paisagem e história envolvente. No interior, há um Escritório oficial de Turismo, bem como um café / restaurante. Subir a escada em espiral de a manter e mime-se na paisagem rural circundante. Vale o esforço de…;1
sopasmouras escreveu uma avaliação a mar de 2014;Bom lugar para visitar;Foi uma área agradável, nós subimos até ao redor do castelo,gostei muito do cenário e as crianças teve uma explosão explorar o lugar (que fez os adultos).;1
lynne b escreveu uma avaliação a jan de 2014;Símbolo da cidade;Construído no C13 por Dom Dinis sobre romana e árabe continua. A manter é o mais alto em Portugal (e no momento da construção foi o mais alto na Península Ibérica). As excelentes vistas do manter ao longo das planícies do Alentejo. As Ruínas das muralhas do castelo pode ser…;1
Frisbe44 escreveu uma avaliação a nov de 2013;Castelo Excelente, mas a torre foi fechado;O Castelo de Beja é um excelente exemplo de/moura romano de design e um excelente lugar para visitar. Você não pode perder, é visível de praticamente qualquer parte da cidade. Se em Beja você deve visitar. Vale a pena a caminhada até a colina.;1
Sally S escreveu uma avaliação a nov de 2013;Excelente guia;Visitei, com um grupo de amigos e guia foi divertido e informativo em inglês. É uma subida íngreme, vistas magníficas, melhor coisa em Beja;1
Bill D escreveu uma avaliação a out de 2013;Pedreiros fizeram sua marca;Eu sou um fã de castelo, então eu ter classificado esta 3 * não deixa levar. Os pedreiros que construiu o castelo fizeram as suas marcas nas paredes ao lado da porta da torre. Você pode ver a partir do topo da torre onde a cidade velha foi cercada por um muro. As vistas são v…;1
share_this_story escreveu uma avaliação a jun de 2013;Um pequeno castelo muito fotogénico;O castelo é muito pequena, mas quando você está na cidade, definitivamente vale a pena uma visita. Você está livre para passear em volta das paredes onde você têm vista panorâmica para o resto da cidade.;1
Antonio G escreveu uma avaliação a mai de 2013;Valeu a pena visitar;Um castelo do século 14th, imperdível. Melhor para trazer um pouco de comida no seu próprio, então você pode ter um piquenique.;1
mcberta escreveu uma avaliação a fev de 2013;Há muito tempo não havia um castelo ...;Não há muito a ver guardar a vista do tower ou a pé na parte superior dos paredões. Na quadra, não houve é um ponto turístico e informações sobre um bar.;1
David P escreveu uma avaliação a jun de 2012;Beja;Passamos o dia em Beja em 9 de Junho de 2012. Muito caloroso e muito agradável. A Universidade local foi tendo sua Graduação e o evento adicionado cor para uma cidade já muito pitoresca;1
Audrey049 escreveu uma avaliação a abr de 2012;Elevando-se;soberbas vistas sobre a área circundante. Bem mantido. Local do escritório de informações turísticas. São fáceis de alcançar a pé de praticamente qualquer onde na cidade. Fechado às segundas-feiras;1
Cheryl E escreveu uma avaliação a mar de 2012;Definitivamente um se você na região;O castelo maio ser principalmente Vazio, mas pitoresca e uma torre que você pode escalar. Há também um número de quartos e janelas para guardar. ADMISSÃO taxas, e o local turismo está dentro paredes. Muito impressionado com o público banheiro instalações em comparação com aqui…;1
Liria escreveu uma avaliação a nov de 2019;Baixo Alentejo;História muito interessante, especialmente da Mariana Alcoforado Só os Domingo não pagamos entrada. Sem dúvida que carece de actualização.;2
Nuno G escreveu uma avaliação a nov de 2019;ponto obrigatório;Um dos locais mais bonitos e históricos da cidade. Uma envolvente interessante, perto da zona histórica. Ideal para um passeio a pé;2
Constantino M escreveu uma avaliação a out de 2019;A VISITAR APESAR DA PÉSSIMA ORGANIZAÇÃO E FALTA DE INFORMAÇÃO;19 /10 / 2019.Tem um espólio muito considerável, no entanto a organização, a iluminação e a falta de informação é enorme;2
Dfabiano s escreveu uma avaliação a set de 2019;Bom;Muito a mostrar,mas não sei porque encontra-se tanta desordem e falta de informação.Poderiam explorar melhor a história da cidade.Fecha para almoço,confira o horário antes de ir visitar.;2
Mário Matos escreveu uma avaliação a ago de 2019;Conteúdo inestimável a precisar de melhor apresentação;A riqueza do património que existe neste museu é elevadíssima, mas o espaço precisava de uma intervenção compatível com esse mesmo valor. Acaba por ser um mero depósito daquelas peças e não um moderno museu como deveria ser.;2
Sir Aiwa escreveu uma avaliação a ago de 2019;Obrigatório;Para quem visitar Beja este museu é um dos melhores edifícios a visitar. É absolutamente fantástico o seu interior. Quem não conhece fica abismado. Imperdível.;2
JFMMatos escreveu uma avaliação a ago de 2019;História;Permite conhecer a história de toda a região próxima de Beja. Incluindo também uma boa galeria com a história de Mariana Almoforado.;2
umbelinafresco escreveu uma avaliação a ago de 2019;Lindo. Azulejos e a janela valem por si. Obrigatorio;Imperdível , a historia mais romantica e bonita da cidade esta ali. Janela de Mariana , as cartas , os azulejos. Lindo;2
Jorge M escreveu uma avaliação a jul de 2019;MUSEU LINDO E HISTÓRICO;Antigo convento, com histórias excelentes para conhecer a cidade e a região, sobretudo durante a ocupação romana. Espólio de grande riqueza que merece ser apreciado (pelo menos) e interpretado. Excelente a igreja.;2
davidrola1974 escreveu uma avaliação a jul de 2019;Imperdível!;A identidade de uma cidade, de uma região e de um povo num museu único, pela história e pelo espólio que guarda!;2
S. M. escreveu uma avaliação a jul de 2019;Lindo;Este museu é lindo! Antigo convento, a sua história é encantadora. Os funcionários terão todo o gosto em guiá-lo e contar a história que se esconde por detrás da arquitetura.;2
Manuel António Valente escreveu uma avaliação a jun de 2019;Excelente visita guiada sobre ocupação romana;No ambito do evento Beja romana podemos usufruir duma visita guiada ao museu, focada essencialmente sobre a ocupação romana. O funcionário que nos acompanhou mostrou ser conhecedor do assunto e teve sempre uma resposta para as nossas questões, foi 5 estrelas.;2
Ania & Bruno na Mota escreveu uma avaliação a jun de 2019;Um lugar de riqueza histórica e beleza inconfundível!;Entramos por curiosidade e ficámos deslumbrados com a riqueza histórica deste Convento! Iremos certamente voltar.;2
Carl0sAnj0s escreveu uma avaliação a mai de 2019;Visita surprendente;Não conhecia este Museu e fiquei francamente surpreendido, vou tentar voltar com visita guiada para melhor conhecer esta preciosidade.;2
Cristina F escreveu uma avaliação a abr de 2019;Visitar o museu e a janela da Mariana Alcoforado;Se for a Beja, visite este museu e desfrute da coleção de ajuleijos, e da magnitude dos altares da capela. Não deixe de ver a janela da soror Mariana Alcoforado de onde escreveu as cartas de amor.;2
João M escreveu uma avaliação a mar de 2019;Lindo por fora e por dentro;Este museu instalado no Convento de Nossa Senhora da Conceição em que a igreja é revestida a talha dourada, tem um lindo claustro e guarda colecções de arqueologia, azulejaria, pintura e arte sacra.;2
ManuelCR77 escreveu uma avaliação a dez de 2018;Historia;Em conjunto com o Castelo, o Museu faz parte das visitas obrigatórias na cidade de Beja. Tanto por fora como por dentro, é um edifício cheio de história.;2
João C escreveu uma avaliação a nov de 2018;Muito agradável - Portugal no seu melhor;Visita bastante (mesmo) agradável, até no preço (apenas 2€ por pessoa ). Ao visitar o museu esquecemos o presente e conseguimos viajar até ao passado com todo o encanto e história do espaço . Tivemos a sorte de apanharmos um funcionário do museu que se tornou no nosso guia (o…;2
Carla R escreveu uma avaliação a nov de 2018;Conhecer Beja;Visita agradável, muito bem arranjado e limpo, sitio onde se encontra peças de arte sacra com muita história.;2
Broliveira escreveu uma avaliação a out de 2018;Acervo cultural enorme!;Para os amantes de história, particularmente de quadros e achados arqueológicos, é uma visita que recomendo, mesmo. Tudo bem conversado, estimado, e bem descrito para que os visitantes leiam e entendam o que estão a visitar.;2
Maria Emilia M escreveu uma avaliação a out de 2018;Uma joia imperdível em Beja;Fundado por ordem dos primeiros Duques de Beja, pais de D. Manuel, foi um dos mais ricos conventos do Sul. Capela rococó com madeira cromada do séc. XVII e XVIII que nos deixa sem palavras durante uns minutos, um altar de mosaico florentino belíssimo. Uma coleção de pintura da…;2
Yuri_Capi escreveu uma avaliação a set de 2018;Visita necessária.;Comece sua visita por Beja por este museu. Acredito ser a melhor atracção na região! O interior do prédio é uma obra de arte que rende fotos maravilhosas!;2
Ricardo Ribeiro escreveu uma avaliação a set de 2018;A necessitar de se modernizar;Museu pequeno mas com um espólio interessante. Necessita de obras de intervenção de modo a tornar-se mais interactivo e cómodo para quem o visita. Não existem, só para dar um exemplo, legendas ou explicações na maior parte dos itens e as que existem estão só em Português,…;2
Paulo C escreveu uma avaliação a set de 2018;Um museu sem nada de espectacular;Um museu sem nada de espectacular. Na verdade, o principal foco de interesse são mesmo os azulejos. Em todo o caso a visita é um pouco secante, sobretudo para crianças.;2
peleja2018 escreveu uma avaliação a jul de 2018;Museu com vida;A minha visita ao museu inseriu-se num evento que se integrava nas Palavras Andarilhas e foi excelente porque assim tive oportunidade de visitar o Museu para além de ainda comprar alguns doces conventuais.;2
Luis Martins escreveu uma avaliação a abr de 2018;Um museu pequeno;Um pequeno museu que se vê muito rapidamente. Apesar de ter o nome da rainha D. Leonor, nada tem a ver com a mesma. No piso superior uma exposição arqueológica e no inferior referente ao período dos duques de Beja. Vale a pena visitar. Custo de 2 €.;2
Sergei I escreveu uma avaliação a nov de 2017;exelente;Um dos mais belos museus de Portugal. Recomendo a todas as pessoas que estejam de visita a Beja a virem conhecer este monumento.;2
António M escreveu uma avaliação a nov de 2017;Museu de Beja;Um Museu que espelha bem a riqueza do património nacional espalhado por todo o país. Vale pelo acervo e também pelo edifício, antigo convento, onde se instalou.;2
edu_shimy escreveu uma avaliação a out de 2017;Boa atração;Tem uma capela muito bonita. O acervo do museu deve um pouco, mas vale uma visita. A entrada é 1 euro.;2
António Deodato Batista Milhano escreveu uma avaliação a out de 2017;Em Pleno Centro da Cidade;O Museu Rainha D. Leonor, é uma grande atracção turistica de Beja, a nossa capital de Distrito. Em pleno coração da cidade vale a pena visitá-lo, não só pela parte histórica como a parte mais moderna. José Saramago, já escreveu sobre ele.;2
dechacos escreveu uma avaliação a set de 2017;Fraco;Rainha Leonor só dá nome ao museu. Não há nada nesse museu que remeta a ela, apenas uma estátua dessa Rainha na parte externa. Capela e salas muito lindas que valem a pena serem vistas mas mal conservadas, azulejos quebrados e sem restauração. Pequeno acervo e temática…;2
gcostato escreveu uma avaliação a set de 2017;Falta manutenção;O museu tem pouco acervo e há falta de manutenção tem itens deteriorando com perdas sérias. Apesar de ter o nome da Rainha Dona Leonor somente a estátua do lado de fora faz essa ligação.;2
AFCP76 escreveu uma avaliação a set de 2017;Uma agradável surpresa.;Fomos ver por acaso,. Porque por acaso passámos ali ao pé, por acaso estava aberto, por acaso até era gratuito e agradecemos ao acaso porque vale a pena a visita.;2
GContreiras escreveu uma avaliação a set de 2017;Um museu de excelência!!;Um museu digno de ser visto!! É pena a falta de apoios que permitissem uma melhor conservação de alguns dos museus de Portugal.;2
Maria C escreveu uma avaliação a set de 2017;Museu com uma capela barroca maravilhosa.;O museu não se paga ao domingo, no início é nos oferecido um guia sobre o espólio e a história do museu.É de realçar a capela barroca.;2
ALFREDO RM escreveu uma avaliação a ago de 2017;obrigatório para quem visita Beja;Vale a pena visitar este museu pois contem uns pedaços da nossa historia pela região. pena ser pequeno, pois pelo que nos foi dito ainda há mais coisas guardadas por falta de espaço no museu;2
Lucas Machado escreveu uma avaliação a ago de 2017;Explorando Bej;Museu interessante mas muito pequeno. Beja é uma cidade muito pequena e é possível conhecer tudo em apenas um dia. Fiz todos os pontos turísticos de Beja andando.;2
Gustavo Monteiro escreveu uma avaliação a ago de 2017;Museu à antiga;Fez lembrar os museus de Portugal dos anos 80. A colecção merece a visita, mas a exposição, os materiais de apoio, a lógica necessitam ser repensado! A necessitar revisão urgente!;2
Orlando R escreveu uma avaliação a ago de 2017;Uma excelente escolha;Um museu que já foi um convento em pleno centro da cidade de Beja é um excelente ponto de partida para conhecer melhoa a sua história,;2
NJeronimo escreveu uma avaliação a ago de 2017;Alentejo;Espaco muito bonito. Está melhor por dentro do que no exterior. Entrada o trabalho em Talha dourada é soberbo e deve ser visto.;2
Cacau E J escreveu uma avaliação a ago de 2017;Belo e histórico;Imponente e bem cuidada construção , no centro de Beja , apresenta acervo que vai desde os tempos romanos e a época medieval . Tudo muito bem cuidado .;2
EdBush escreveu uma avaliação a ago de 2017;É uma cidade com charme alentejano e de gente encantadora, mas, digo com alguma ironia que não nos querem lá ao fim de s;Os restaurantes e lojas estão fecham para fim de semana ao sabado ao almoço e ao Domingo, com raras mas boas exceçpões, está, praticamente, tudo fechado. Reservem o restaurante com antecedencia. O MUSEU REGIONAL e o Museu Visigotico, assim como o castelo, são dignos duma…;2
João P escreveu uma avaliação a jul de 2017;Excelente colecção de Azulejos;O Museu tem uma excelente colecção de azulejos assim como uns andores em prata muito bonitos e interessantes. Vale a pena a visita.;2
ISABEL2014735 escreveu uma avaliação a jun de 2017;Melhor que alguns museus nacionais;Surpreendeu -me pela positiva. Excelente coleção de pintura, num edifício magnifico. Melhor do que muitos museus nacionais;2
AlexandraLima escreveu uma avaliação a abr de 2017;Conhecer a história da cidade!;A visitar, para conhecer a história da cidade! Belíssima Igreja! Um espólio de pintura notável! A sala do capítulo de enorme beleza!;2
Cellesvaz escreveu uma avaliação a nov de 2016;Museu Regional;Nunca me canso de visitar este museu. Tem obras fantásticas, arte sacra e um espectacular espólio arqueológico entre outros temas a ver. Aconselho a sua visita=);2
Mario C escreveu uma avaliação a nov de 2016;Vale a visita;Museu muito interessante com um bela capela barroca e boa Arte Sacra com destaque para um Ecce Homo do Séc. XV atribuído a Mestre Gil da Escola de Coimbra.;2
fjguedes escreveu uma avaliação a out de 2016;Imperdivel;Encontra se instalado no convento da Conceição desde 1927 é digno de uma visita imperdível com a surpresa da entrada ser gratuita. De entrada tem uma nave da igreja deslumbrante toda ela coberta de talha dourada. A sala dos brasões a sala dos capítulos e os claustros são ricos…;2
788luisa escreveu uma avaliação a set de 2016;visita ao museu;Gostei do espaço, a funcionária foi muito simpática e esclarecedora. Gostei de tudo mas muito em particular dos Cristos e outras imagens religiosas, assim como de todo o espaço onde se encontra o museu;2
Miguel Oliveira Amaro escreveu uma avaliação a ago de 2016;Interessante!!;Várias épocas abordadas. Fácil e rápido de visitar. Precisa de alguma recuperação. Localizado no Centro histórico com bom acesso e parqueamento disponível.;2
Pedro Marques escreveu uma avaliação a ago de 2016;Um importante espólio cultural;Instalado no Convento de Nossa Senhora da Conceição, o Museu Regional Dona Leonor guarda um importante espólio cultural e um pedaço da história da cidade de Beja. Destacam-se as colecções de arte sacra e azulejaria e a Igreja que serve de entrada para o Museu. Pessoalmente…;2
José F escreveu uma avaliação a ago de 2016;Agradável e interessante;Vale a pena visitar, o sr que está à entrada é muito simpático e tem gosto em explicar tudo, fez nos uma breve apresentação daquilo que iamos encontrar, realçou os pontos de maior interesse e sugeriu nos outros espaços a visitar, com direito a explicação. Quando encontramos…;2
José Pedro M escreveu uma avaliação a ago de 2016;Museu interessante.;O museu é bastante interessante, inclui igreja onde está sepultado D. Fernando e o filho D. Diogo. Também se podem ver algumas pedras tumulares de personalidades de Beja, assim como exemplos das diferentes culturas que passaram pela cidade. Gostei.;2
SePTaste escreveu uma avaliação a ago de 2016;Museu repleto de história;Este é o principal museu da cidade e do Baixo Alentejo. Após visita-lo diria que são vários museus dentro de um museu. Dentro dele é possível ver uma igreja logo à entrada, um convento, salas com pinturas do séc. XV a XVIII e salas totalmente revestidas de azulejos portugueses e…;2
António G escreveu uma avaliação a ago de 2016;Histórico.;Um repositório de História e de histórias. Não esquecer os amores de Soror Mariana Alcoforado e Junot... Pinturas e igreja muito bem conservados. Interesantíssimos tesouros arqueológicos. Vale bem a visita. Pareceu-me que o edifício agradeceria umas obras de conservação.;2
FariaFerreira escreveu uma avaliação a jul de 2016;Uma das pérolas de Beja, e prova da sua magia desde o começo dos tempos;Eu e o meu amigo deixámos para o último dia a visita do museu. Foi fantástico, e ficámos com pena de não ter tido mais tempo para visitar. Recomendamos que, se for possível, visitem o museu com um guia, nós tivémos um guia fantástico, que nos explicou muito bem as peças e tornou…;2
anne22015 escreveu uma avaliação a jul de 2016;Deve ser visitado !;Um encanto! Simpatia, bem esclarecidos, boa informação. Ir a Beja e não visitar o Museu é uma pena. Principalmente ir com familiares jovens.;2
Mada M escreveu uma avaliação a jul de 2016;Museu da Cidade de Beja;O Museu da Cidade de Beja conta tantas histórias... As cartas de amor de soror Mariana Alcoforado... Um espólio incrível.;2
Débora Félix escreveu uma avaliação a jun de 2016;Fantástico;Belíssimo museu, com pinturas e igreja muito bem conservados e vale bem a visita ! Pessoal muito simpático, esclareceu-nos todas as dúvidas.;2
MariaY4045YO escreveu uma avaliação a jun de 2016;museu de Beja;O museu está nas instalações do antigo convento de freiras. No tempo das invasões napoleónicas serviu de cenário aos amores de soror Mariana Alcoforado e o oficial do exército francês Junot, ela escreveu neste convento as famosas cartas de amor. Apresenta muitos e…;2
MariaNunes2016 escreveu uma avaliação a mai de 2016;Mágico;Museu com um espólio fabuloso e tremendamente esquecido por quem de direito deveria tomar conta da nossa cultura, o Estado. Edifício a necessitar urgentemente de obras para proteger as peças de valor incalculável que alberga.;2
miguel_v_martins escreveu uma avaliação a mai de 2016;Sra Conceição;Grátis ao domingo. Aproveitamento de antiga igreja para museu, onde predomina arte religiosa, tem diversas salas temáticas e termina num 1 andar com peças resultantes de investigação arqueológica na região;2
Casa-Museu Quin... E escreveu uma avaliação a mar de 2016;Acervo primoroso;Um excelente acervo num edifício histórico belíssimo. Vale a pena a visita quando estiver em Beja ou na região.;2
alentejana2016 escreveu uma avaliação a mar de 2016;Riquíssimo;Além da arte azulejar, as pinturas e a sala do capítulo, fazem deste espaço emblemático um tesouro no Baixo Alentejo.Antigo convento, aqui se deu o enamoramento de Soror Mariana do Alcoforado pelo soldado francês que tornaram célebres as cartas de amor trocadas entre ambos.Tem…;2
joao l escreveu uma avaliação a mar de 2016;Edificio Lindo;Um edifício lindo à época, contudo estava fechado , mas no exterior está bem conservado. uma pena estar fechado a um sábado.;2
Luís N escreveu uma avaliação a mar de 2016;LINDÍSSIMO;Gostei muito de visitar o Museu Regional de Beja. Espaço magnífico onde podemos apreciar uma grande quantidade de artefactos históricos e arqueológicos de grande valor. O edifício é lindíssimo. Recomendo a visita.;2
Susana G escreveu uma avaliação a fev de 2016;Museu regional;Belíssimo museu. Pequeno, mas de muito interesse. A sala de arqueologia no primeiro andar é interessantíssima. Tem uma colecção de moedas antigas que recomendo.;2
Paula Di Salvatore escreveu uma avaliação a dez de 2015;A visitar!;Um tesouro escondido no coração de Beja, a visitar sem falta, dentro são surpresas que se sucedem. Simpáticos e hospitaleiros, muito disponíveis para os visitantes.;2
António S escreveu uma avaliação a dez de 2015;Arte;Pinturas riquissimas de valor e beleza. Com crianças pequenas nao deixa de ser bonito mas é do estilo, já vimos? Quando é que vamos embora;2
Walter_Moura escreveu uma avaliação a nov de 2015;Ingressos integrados;O ingresso deste museu vale também para o Museu Visigótico. A história de Beja é muito rica, vem desde a pré-história. Este concentra acervo pós período islâmico. Não é dos mais ricos, mas vale a visita para quem gosta de história. Destaque para a seção de azulejaria.;2
Helder R escreveu uma avaliação a out de 2015;Espaço museológico de excelência da cidade.;Sendo o espaço museológico de referencia da cidade guarda em si enumeros achados arqueológicos e pinturas, em especial quadros importantes. Igreja ricamente decorada e ornamentada. Associado à figura histórica de Mariana Alcoforado.;2
EPILIF escreveu uma avaliação a set de 2015;Museus;O espaço do museu é fantástico, se bem que já precisava de uns arranjos. A colecção é muito boa e tendo em conta o lugar podia ser muito melhor. Aconselha-se a visita.;2
Fernando Ricardo escreveu uma avaliação a set de 2015;No Convento da Soror Mariana;Funcionários algo"sonolentos" e pouco simpáticos. Pareceram-me funcionários públicos no seu pior. O Museu uma boa surpresa. Espólio magnífico numas instalações belíssimas. O Claustro tem uma decoração faustosa e pouco vulgar.;2
Belindammg escreveu uma avaliação a ago de 2015;Enorme;Necessita de algum tempo pois é um pouco grande mas vale a pena. Mesmo bilhete do museu visigótico. A vista é lindíssima.;2
Maria Adelaide P escreveu uma avaliação a ago de 2015;Um museu a ser visitado!!!;Uma visita a não perder e de preferência com alguem que o ajude a conhecer a história desta cidade!!!!;2
Paulo Alexandre escreveu uma avaliação a jul de 2015;Belissima colecção de azulejos portugueses.;Num antigo convento, recuperado, nasceu este museu em 1927. Tem um certo charme decadente, pois as instalações necessitam de renovação. Belissima colecção de azulejos portugueses desde o final da idade média até ao Barroco. Ainda uma colecção de pinturas de autores flamentos e…;2
Tereza R escreveu uma avaliação a jun de 2015;soror mariana alcoforado;o museu regional de beja está localizado no antigo mosteiro onde viveu soror mariana alcoforado (que faz parte do nosso imaginário romântico, com as suas cartas portuguesas) o museu tem um bom espolio, embora as peças mais valiosas estejam no museu de arte antiga em lisboa. os…;2
Alexandre C escreveu uma avaliação a mai de 2015;Atraente;Um museu bem preparado e cuidado, a visita decorreu sem um guia, podia-mos ter mais esclarecimentos, mas foi muito interessante para os mais pequenos;2
Hugo M escreveu uma avaliação a abr de 2015;Mais do mesmo e pouco do mais;Enfim, mais uma vez no museu e aquilo que poderia ser ex-libris do local está mal preservado, toda aquela talha dourada está a perder o brilho todo o que é uma pena. De resto está igual, boas exposições.;2
FilipaDaniela escreveu uma avaliação a mar de 2015;Interessante;É um museu pequeno, mas vale a pena a visita. Os azulejos são fantásticos, mas a organização da exposição poderia ser melhor. Legendas só em português e nem o hand out entregue é da melhor qualidade (fotocópia de fotocópia com manchas pretas que dificultam a leitura). Os…;2
Carlos M escreveu uma avaliação a jan de 2015;Magnifico;Museu magnifico. Grande colecção de pintura, religião,idade medieval. Recomendadissimo. visita obrigatoria;2
Amável S escreveu uma avaliação a dez de 2014;Vale muito a pena visitar;Aqui encontram-se diferentes culturas e estilos num mesmo espaço.superou em muito as minhas expectativas.visitem com tempo.;2
Claudiadepaula escreveu uma avaliação a nov de 2014;Excelente;Este museu foi anteriormente um convento, lugar muito bonito! Observe na fachada a janela de onde a freira se apaixonou pelo soldado francês. Linda histöria. O ingresso custa 3 euros.;2
Prior L escreveu uma avaliação a jun de 2014;Acervo muito bom de pintura.;Vale pela pintura religiosa presente, e pelo belo convento que nos recorda a Soror Mariana do Alcoforado. Valeria a pena uma melhor organização interpretativa do espaço bem como a conservação mais cuidado dos espaços.;2
ElianeGenofre escreveu uma avaliação a mai de 2014;Imteressante e bonito.;Um museu bonito por dentro e por fora. Nele podemos encontrar toda a documentaçāo provando que lá viveram culturas diferentes desde a pré-história até os dias atuais.;2
Cláudia Oliveira escreveu uma avaliação a ago de 2013;Linda arquitetura, perto do castelo;Antigo convento de N. S. da Conceição onde morou a Sóror Mariana Alcoforado, famosa pelas suas cartas. Opitimos restaurantes na zona, como por exemplo Tem Avondo, com cozinha regional alentejana. Praça de táxis e teatro municipal mesmo ao lado.;2
Barbara F escreveu uma avaliação a jul de 2014;Uma parada Interessante para uma Road Trip;O hotel tinha lido sobre esse museu em um guia e foram passar por Beja em nosso caminho para a parte norte de Portugal. A arquitetura foi maravilhoso. O museu é uma jóia local que incluiu um monte de informações sobre a história da região. No entanto, ela é pequena e havia pouca…;2
VALENTINELADY escreveu uma avaliação a jan de 2014;Adorável, mas que precisava de mais tempo;Este é um lugar maravilhoso para se visitar. Lembre-se, eles perto do meio-dia durante duas horas. Chegamos às 11:30, por isso, tivemos que mudar rapidamente para ver o quanto podíamos.;2
lynne b escreveu uma avaliação a jan de 2014;Antigo Convento Franciscano;Soberbo manuelina e arquitectura gótica e alguns distintos C16 moura azulejos e a janela que a freira, Mariana Alcoforado, foi alegado que olham para fora de enquanto espera pelo regresso de seu diretor francês cavalaria amante.;2
atw1946 escreveu uma avaliação a mar de 2013;Um pequeno museu muito média;Bastante pequena .deu algumas informações sobre a área em redor locais, & o castelo etc., não é o mais informativo , média apresentação , apenas vale uma visita se em Beja;2
Teresa Freitas escreveu uma avaliação a dez de 2019;Com os pés no chão onde habitou vida, preste atenção em cada detalhe!;O núcleo museológico de Beja, tem uma ideia bastante original e interessante de se ver. Todo o piso é revestido em vidro que nos permitem apreciar cada detalhe que se encontra embaixo dos nossos pés. As estruturas arqueológicas são bastante interessantes, fora isso o núcleo…;3
Nuno G escreveu uma avaliação a nov de 2019;História debaixo dos nosso pés;Visite vestígios que povos antigos, de várias épocas deixaram na cidade. É quase possível imaginar como era a vida naquele local.;3
Mário Matos escreveu uma avaliação a ago de 2019;Muito boa intervenção arqueológica;Este local resulta da descoberta de ruínas de passados distantes do local que é hoje a cidade de Beja e que foram colocadas à vista de todos através de uma intervenção muito bem feita, que as preserva e ao mesmo tempo dá a conhecer. A não perder numa visita a Beja.;3
Jorge M escreveu uma avaliação a jul de 2019;Raro em Portugal;Rico museu de arqueologia que nos mostra de modo espetacular a vivência do povo na época romana. Excelente explicação escrita dos objetos e da casa romana.;3
davidrola1974 escreveu uma avaliação a jul de 2019;Milhares de anos de história!;Beja uma cidade muito antiga... vestígios deslumbrantes de eras passadas! Literalmente permite andar por épocas muito distantes...;3
fremy escreveu uma avaliação a mai de 2019;Um nome que esconde a sua riqueza;o nome núcleo museológico é pouco elucidativo para este museu. A nova concepção de museu é de facto uma forma ideal para mostrar a riqueza destas escavações valiosas da época romana que aqui foram encontradas por acaso, e agora muito bem preservadas pela CMB e a forma como está…;3
